,Valor
21682,2087.270187404347
21683,2087.270187404347
21684,1917.8225711081043
21685,1764.276582025109
21686,1722.5032418363776
21687,1722.5032418363776
21688,1892.5959370326477
21689,1892.5959370326477
21690,9999999.0
21691,2953.2496167941295
21692,2403.4933673824953
21693,2403.4933673824953
21694,2234.0457510862525
21695,2080.4997620032573
21696,2038.7264218145256
21697,2038.7264218145256
21698,2208.8191170107957
21699,2208.8191170107957
21700,9999999.0
21701,2560.7137172694424
21702,2010.9574678578076
21703,2010.9574678578076
21704,1841.5098515615648
21705,1687.9638624785696
21706,1646.190522289838
21707,1646.190522289838
21708,1816.2832174861082
21709,1816.2832174861082
21710,9999999.0
21711,2715.1881647698524
21712,2165.4319153582182
21713,2165.4319153582182
21714,1995.9842990619757
21715,1842.4383099789804
21716,1800.664969790249
21717,1800.664969790249
21718,1970.757664986519
21719,1970.757664986519
21720,9999999.0
21721,2592.4789933457055
21722,2042.722743934071
21723,2042.722743934071
21724,1873.2751276378283
21725,1719.729138554833
21726,1677.9557983661016
21727,1677.9557983661016
21728,1848.0484935623717
21729,1848.0484935623717
21730,9999999.0
21731,3174.337585854197
21732,2624.581336442563
21733,2624.581336442563
21734,2455.1337201463202
21735,2301.587731063325
21736,2259.8143908745933
21737,2259.8143908745933
21738,2429.9070860708634
21739,2429.9070860708634
21740,9999999.0
21741,2525.6609444454984
21742,1975.904695033864
21743,1975.904695033864
21744,1806.4570787376213
21745,1652.911089654626
21746,1611.1377494658946
21747,1611.1377494658946
21748,1781.2304446621647
21749,1781.2304446621647
21750,9999999.0
21751,2985.442641137561
21752,2435.6863917259266
21753,2435.6863917259266
21754,2266.2387754296838
21755,2112.6927863466885
21756,2070.919446157957
21757,2070.919446157957
21758,2241.0121413542265
21759,2241.0121413542265
21760,9999999.0
21761,3191.295694870774
21762,2641.5394454591396
21763,2641.5394454591396
21764,2472.091829162897
21765,2318.5458400799016
21766,2276.77249989117
21767,2276.77249989117
21768,2446.86519508744
21769,2446.86519508744
21770,9999999.0
21771,2960.6273321047106
21772,2410.8710826930765
21773,2410.8710826930765
21774,2241.4234663968336
21775,2087.8774773138384
21776,2046.1041371251067
21777,2046.1041371251067
21778,2216.196832321377
21779,2216.196832321377
21780,9999999.0
21781,2985.442641137561
21782,2435.6863917259266
21783,2435.6863917259266
21784,2266.2387754296838
21785,2112.6927863466885
21786,2070.919446157957
21787,2070.919446157957
21788,2241.0121413542265
21789,2241.0121413542265
21790,9999999.0
21791,2717.8489474699304
21792,2168.0926980582963
21793,2168.0926980582963
21794,1998.6450817620537
21795,1845.0990926790585
21796,1803.325752490327
21797,1803.325752490327
21798,1973.418447686597
21799,1973.418447686597
21800,9999999.0
21801,3157.495585347197
21802,2607.739335935563
21803,2607.739335935563
21804,2438.29171963932
21805,2284.745730556325
21806,2242.972390367593
21807,2242.972390367593
21808,2413.0650855638632
21809,2413.0650855638632
21810,9999999.0
21811,2353.9042287329116
21812,1804.1479793212773
21813,1804.1479793212773
21814,1634.7003630250344
21815,1481.1543739420392
21816,1439.3810337533077
21817,1439.3810337533077
21818,1609.4737289495777
21819,1609.4737289495777
21820,9999999.0
21821,2721.4828165140057
21822,2171.7265671023715
21823,2171.7265671023715
21824,2002.278950806129
21825,1848.7329617231337
21826,1806.9596215344022
21827,1806.9596215344022
21828,1977.0523167306721
21829,1977.0523167306721
21830,9999999.0
21831,3136.598406784065
21832,2586.842157372431
21833,2586.842157372431
21834,2417.394541076188
21835,2263.848551993193
21836,2222.075211804461
21837,2222.075211804461
21838,2392.1679070007312
21839,2392.1679070007312
21840,9999999.0
21841,2622.177338616301
21842,2072.4210892046667
21843,2072.4210892046667
21844,1902.9734729084241
21845,1749.427483825429
21846,1707.6541436366974
21847,1707.6541436366974
21848,1877.7468388329673
21849,1877.7468388329673
21850,9999999.0
21851,2516.2058848864676
21852,1966.4496354748333
21853,1966.4496354748333
21854,1797.0020191785904
21855,1643.4560300955952
21856,1601.6826899068637
21857,1601.6826899068637
21858,1771.7753851031339
21859,1771.7753851031339
21860,9999999.0
21861,2659.1611352246323
21862,2109.404885812998
21863,2109.404885812998
21864,1939.9572695167556
21865,1786.4112804337603
21866,1744.6379402450289
21867,1744.6379402450289
21868,1914.7306354412988
21869,1914.7306354412988
21870,9999999.0
21871,3174.337585854197
21872,2624.581336442563
21873,2624.581336442563
21874,2455.1337201463202
21875,2301.587731063325
21876,2259.8143908745933
21877,2259.8143908745933
21878,2429.9070860708634
21879,2429.9070860708634
21880,9999999.0
21881,2939.7117669814165
21882,2389.9555175697824
21883,2389.9555175697824
21884,2220.5079012735396
21885,2066.9619121905444
21886,2025.1885720018126
21887,2025.1885720018126
21888,2195.281267198083
21889,2195.281267198083
21890,9999999.0
21891,2603.9350268156727
21892,2054.1787774040386
21893,2054.1787774040386
21894,1884.731161107796
21895,1731.1851720248007
21896,1689.4118318360693
21897,1689.4118318360693
21898,1859.5045270323394
21899,1859.5045270323394
21900,9999999.0
21901,2715.1881647698524
21902,2165.4319153582182
21903,2165.4319153582182
21904,1995.9842990619757
21905,1842.4383099789804
21906,1800.664969790249
21907,1800.664969790249
21908,1970.757664986519
21909,1970.757664986519
21910,9999999.0
21911,2569.547962901736
21912,2019.791713490101
21913,2019.791713490101
21914,1850.3440971938583
21915,1696.798108110863
21916,1655.0247679221316
21917,1655.0247679221316
21918,1825.1174631184017
21919,1825.1174631184017
21920,9999999.0
21921,2646.7029373987484
21922,2096.946687987114
21923,2096.946687987114
21924,1927.4990716908712
21925,1773.953082607876
21926,1732.1797424191445
21927,1732.1797424191445
21928,1902.2724376154144
21929,1902.2724376154144
21930,9999999.0
21931,2341.6682414157563
21932,1791.9119920041214
21933,1791.9119920041214
21934,1622.4643757078786
21935,1468.9183866248834
21936,1427.145046436152
21937,1427.145046436152
21938,1597.2377416324218
21939,1597.2377416324218
21940,9999999.0
21941,3027.6414757611924
21942,2477.8852263495583
21943,2477.8852263495583
21944,2308.4376100533154
21945,2154.89162097032
21946,2113.1182807815885
21947,2113.1182807815885
21948,2283.2109759778577
21949,2283.2109759778577
21950,9999999.0
21951,2659.1611352246323
21952,2109.404885812998
21953,2109.404885812998
21954,1939.9572695167556
21955,1786.4112804337603
21956,1744.6379402450289
21957,1744.6379402450289
21958,1914.7306354412988
21959,1914.7306354412988
21960,9999999.0
21961,2674.107892458532
21962,2124.3516430468976
21963,2124.3516430468976
21964,1954.904026750655
21965,1801.3580376676598
21966,1759.5846974789283
21967,1759.5846974789283
21968,1929.6773926751985
21969,1929.6773926751985
21970,9999999.0
21971,2656.541213377425
21972,2106.78496396579
21973,2106.78496396579
21974,1937.3373476695476
21975,1783.7913585865524
21976,1742.018018397821
21977,1742.018018397821
21978,1912.1107135940908
21979,1912.1107135940908
21980,9999999.0
21981,2548.758892190906
21982,1999.0026427792711
21983,1999.0026427792711
21984,1829.5550264830283
21985,1676.009037400033
21986,1634.2356972113016
21987,1634.2356972113016
21988,1804.3283924075718
21989,1804.3283924075718
21990,9999999.0
21991,2642.071981579877
21992,2092.315732168243
21993,2092.315732168243
21994,1922.8681158720003
21995,1769.322126789005
21996,1727.5487866002736
21997,1727.5487866002736
21998,1897.6414817965438
21999,1897.6414817965438
22000,9999999.0
22001,2396.6925649823593
22002,1846.936315570725
22003,1846.936315570725
22004,1677.488699274482
22005,1523.9427101914869
22006,1482.1693700027554
22007,1482.1693700027554
22008,1652.2620651990255
22009,1652.2620651990255
22010,9999999.0
22011,2953.2496167941295
22012,2403.4933673824953
22013,2403.4933673824953
22014,2234.0457510862525
22015,2080.4997620032573
22016,2038.7264218145256
22017,2038.7264218145256
22018,2208.8191170107957
22019,2208.8191170107957
22020,9999999.0
22021,2678.8409555072553
22022,2129.084706095621
22023,2129.084706095621
22024,1959.6370897993786
22025,1806.0911007163834
22026,1764.317760527652
22027,1764.317760527652
22028,1934.410455723922
22029,1934.410455723922
22030,9999999.0
22031,3136.598406784065
22032,2586.842157372431
22033,2586.842157372431
22034,2417.394541076188
22035,2263.848551993193
22036,2222.075211804461
22037,2222.075211804461
22038,2392.1679070007312
22039,2392.1679070007312
22040,9999999.0
22041,3113.6679478660103
22042,2563.9116984543757
22043,2563.9116984543757
22044,2394.464082158133
22045,2240.9180930751377
22046,2199.144752886406
22047,2199.144752886406
22048,2369.2374480826766
22049,2369.2374480826766
22050,9999999.0
22051,2584.4383335398547
22052,2034.6820841282204
22053,2034.6820841282204
22054,1865.2344678319776
22055,1711.6884787489823
22056,1669.9151385602509
22057,1669.9151385602509
22058,1840.0078337565208
22059,1840.0078337565208
22060,9999999.0
22061,2918.7147003943087
22062,2368.9584509826745
22063,2368.9584509826745
22064,2199.5108346864317
22065,2045.9648456034363
22066,2004.1915054147048
22067,2004.1915054147048
22068,2174.284200610975
22069,2174.284200610975
22070,9999999.0
22071,3136.598406784065
22072,2586.842157372431
22073,2586.842157372431
22074,2417.394541076188
22075,2263.848551993193
22076,2222.075211804461
22077,2222.075211804461
22078,2392.1679070007312
22079,2392.1679070007312
22080,9999999.0
22081,2610.036070701223
22082,2060.279821289588
22083,2060.279821289588
22084,1890.8322049933456
22085,1737.2862159103504
22086,1695.512875721619
22087,1695.512875721619
22088,1865.605570917889
22089,1865.605570917889
22090,9999999.0
22091,2611.5407654031637
22092,2061.7845159915296
22093,2061.7845159915296
22094,1892.336899695287
22095,1738.7909106122918
22096,1697.0175704235603
22097,1697.0175704235603
22098,1867.1102656198302
22099,1867.1102656198302
22100,9999999.0
22101,3113.6679478660103
22102,2563.9116984543757
22103,2563.9116984543757
22104,2394.464082158133
22105,2240.9180930751377
22106,2199.144752886406
22107,2199.144752886406
22108,2369.2374480826766
22109,2369.2374480826766
22110,9999999.0
22111,2465.1006700224193
22112,1915.344420610785
22113,1915.344420610785
22114,1745.8968043145421
22115,1592.350815231547
22116,1550.5774750428154
22117,1550.5774750428154
22118,1720.6701702390856
22119,1720.6701702390856
22120,9999999.0
22121,2438.8787752870035
22122,1889.1225258753686
22123,1889.1225258753686
22124,1719.6749095791258
22125,1566.1289204961306
22126,1524.3555803073991
22127,1524.3555803073991
22128,1694.448275503669
22129,1694.448275503669
22130,9999999.0
22131,2872.93598221628
22132,2323.179732804646
22133,2323.179732804646
22134,2153.732116508403
22135,2000.1861274254081
22136,1958.4127872366766
22137,1958.4127872366766
22138,2128.505482432947
22139,2128.505482432947
22140,9999999.0
22141,2525.6609444454984
22142,1975.904695033864
22143,1975.904695033864
22144,1806.4570787376213
22145,1652.911089654626
22146,1611.1377494658946
22147,1611.1377494658946
22148,1781.2304446621647
22149,1781.2304446621647
22150,9999999.0
22151,2684.555250840976
22152,2134.799001429342
22153,2134.799001429342
22154,1965.3513851330993
22155,1811.805396050104
22156,1770.0320558613726
22157,1770.0320558613726
22158,1940.1247510576427
22159,1940.1247510576427
22160,9999999.0
22161,2688.117336731851
22162,2138.3610873202165
22163,2138.3610873202165
22164,1968.913471023974
22165,1815.3674819409787
22166,1773.5941417522472
22167,1773.5941417522472
22168,1943.686836948517
22169,1943.686836948517
22170,9999999.0
22171,2546.3917839253977
22172,2047.3012859720127
22173,2047.3012859720127
22174,1877.8536696757699
22175,1724.3076805927747
22176,1682.5343404040432
22177,1682.5343404040432
22178,1852.6270356003133
22179,1852.6270356003133
22180,9999999.0
22181,2727.767142462814
22182,2178.0108930511797
22183,2178.0108930511797
22184,2008.563276754937
22185,1855.0172876719419
22186,1813.2439474832104
22187,1813.2439474832104
22188,1983.3366426794805
22189,1983.3366426794805
22190,9999999.0
22191,3191.295694870774
22192,2641.5394454591396
22193,2641.5394454591396
22194,2472.091829162897
22195,2318.5458400799016
22196,2276.77249989117
22197,2276.77249989117
22198,2446.86519508744
22199,2446.86519508744
22200,9999999.0
22201,2584.4383335398547
22202,2034.6820841282204
22203,2034.6820841282204
22204,1865.2344678319776
22205,1711.6884787489823
22206,1669.9151385602509
22207,1669.9151385602509
22208,1840.0078337565208
22209,1840.0078337565208
22210,9999999.0
22211,3027.6414757611924
22212,2477.8852263495583
22213,2477.8852263495583
22214,2308.4376100533154
22215,2154.89162097032
22216,2113.1182807815885
22217,2113.1182807815885
22218,2283.2109759778577
22219,2283.2109759778577
22220,9999999.0
22221,2395.983624584723
22222,1846.2273751730888
22223,1846.2273751730888
22224,1676.779758876846
22225,1523.2337697938508
22226,1481.4604296051193
22227,1481.4604296051193
22228,1651.5531248013895
22229,1651.5531248013895
22230,9999999.0
22231,2727.767142462814
22232,2178.0108930511797
22233,2178.0108930511797
22234,2008.563276754937
22235,1855.0172876719419
22236,1813.2439474832104
22237,1813.2439474832104
22238,1983.3366426794805
22239,1983.3366426794805
22240,9999999.0
22241,3174.337585854197
22242,2624.581336442563
22243,2624.581336442563
22244,2455.1337201463202
22245,2301.587731063325
22246,2259.8143908745933
22247,2259.8143908745933
22248,2429.9070860708634
22249,2429.9070860708634
22250,9999999.0
22251,2603.9350268156727
22252,2054.1787774040386
22253,2054.1787774040386
22254,1884.731161107796
22255,1731.1851720248007
22256,1689.4118318360693
22257,1689.4118318360693
22258,1859.5045270323394
22259,1859.5045270323394
22260,9999999.0
22261,3212.076764923457
22262,2662.320515511823
22263,2662.320515511823
22264,2492.87289921558
22265,2339.326910132585
22266,2297.5535699438533
22267,2297.5535699438533
22268,2467.6462651401234
22269,2467.6462651401234
22270,9999999.0
22271,5258.783976181986
22272,4709.0277267703505
22273,4709.0277267703505
22274,4539.0351710904715
22275,4436.543226587104
22276,4394.769886398372
22277,4394.769886398372
22278,4617.826390084989
22279,4617.826390084989
22280,9999999.0
22281,5833.280930244245
22282,5283.524680832609
22283,5283.524680832609
22284,5113.532125152731
22285,5011.040180649363
22286,4969.266840460631
22287,4969.266840460631
22288,5192.3233441472485
22289,5192.3233441472485
22290,9999999.0
22291,3466.568428292441
22292,2916.812178880806
22293,2916.812178880806
22294,2746.819623200926
22295,2644.3276786975584
22296,2602.5543385088267
22297,2602.5543385088267
22298,2814.9727546047734
22299,2814.9727546047734
22300,9999999.0
22301,3284.0884361434423
22302,2734.3321867318077
22303,2734.3321867318077
22304,2564.339631051928
22305,2461.8476865485604
22306,2420.0743463598287
22307,2420.0743463598287
22308,2609.845457984681
22309,2609.845457984681
22310,9999999.0
22311,3506.652205526891
22312,2956.8959561152565
22313,2956.8959561152565
22314,2786.9034004353766
22315,2684.411455932009
22316,2642.6381157432775
22317,2642.6381157432775
22318,2832.409227368129
22319,2832.409227368129
22320,9999999.0
22321,3608.521155263938
22322,3058.7649058523034
22323,3058.7649058523034
22324,2888.7723501724236
22325,2786.280405669056
22326,2744.5070654803244
22327,2744.5070654803244
22328,2921.299581529751
22329,2921.299581529751
22330,9999999.0
22331,3433.163934956315
22332,2883.4076855446806
22333,2883.4076855446806
22334,2713.4151298648007
22335,2610.923185361433
22336,2569.149845172701
22337,2569.149845172701
22338,2758.920956797553
22339,2758.920956797553
22340,9999999.0
22341,3474.428167212895
22342,2924.6719178012604
22343,2924.6719178012604
22344,2754.67936212138
22345,2652.1874176180127
22346,2610.414077429281
22347,2610.414077429281
22348,2800.185189054133
22349,2800.185189054133
22350,9999999.0
22351,3708.731682569352
22352,3158.9754331577174
22353,3158.9754331577174
22354,2988.9828774778375
22355,2852.368371344869
22356,2810.5950311561373
22357,2810.5950311561373
22358,2980.6877263524075
22359,2980.6877263524075
22360,9999999.0
22361,3396.6141364528
22362,2846.857887041165
22363,2846.857887041165
22364,2676.865331361285
22365,2574.3733868579175
22366,2532.6000466691858
22367,2532.6000466691858
22368,2722.3711582940377
22369,2722.3711582940377
22370,9999999.0
22371,3357.6825486960984
22372,2807.9262992844638
22373,2807.9262992844638
22374,2637.933743604584
22375,2535.4417991012165
22376,2493.6684589124848
22377,2493.6684589124848
22378,2683.439570537337
22379,2683.439570537337
22380,9999999.0
22381,3410.595419919942
22382,2860.8391705083077
22383,2860.8391705083077
22384,2691.391554212065
22385,2537.8455651290697
22386,2496.072224940338
22387,2496.072224940338
22388,2666.164920136608
22389,2666.164920136608
22390,9999999.0
22391,3652.8906749560297
22392,3103.1344255443955
22393,3103.1344255443955
22394,2933.6868092481527
22395,2780.1408201651575
22396,2738.367479976426
22397,2738.367479976426
22398,2908.460175172696
22399,2908.460175172696
22400,9999999.0
22401,3355.589189697304
22402,2805.8329402856693
22403,2805.8329402856693
22404,2635.840384605789
22405,2533.3484401024216
22406,2491.57509991369
22407,2491.57509991369
22408,2681.346211538542
22409,2681.346211538542
22410,9999999.0
22411,3455.827434407271
22412,2906.0711849956365
22413,2906.0711849956365
22414,2736.078629315756
22415,2633.5866848123887
22416,2591.813344623657
22417,2591.813344623657
22418,2781.584456248509
22419,2781.584456248509
22420,9999999.0
22421,3581.0382315367874
22422,3031.2819821251533
22423,3031.2819821251533
22424,2861.8343658289104
22425,2708.2883767459152
22426,2666.5150365571835
22427,2666.5150365571835
22428,2836.6077317534537
22429,2836.6077317534537
22430,9999999.0
22431,3519.3679769193373
22432,2969.6117275077027
22433,2969.6117275077027
22434,2799.619171827823
22435,2697.1272273244554
22436,2655.3538871357237
22437,2655.3538871357237
22438,2832.14640318515
22439,2832.14640318515
22440,9999999.0
22441,3544.656185207227
22442,2994.8999357955922
22443,2994.8999357955922
22444,2824.9073801157124
22445,2722.415435612345
22446,2680.6420954236132
22447,2680.6420954236132
22448,2857.4346114730397
22449,2857.4346114730397
22450,9999999.0
22451,3433.163934956315
22452,2883.4076855446806
22453,2883.4076855446806
22454,2713.4151298648007
22455,2610.923185361433
22456,2569.149845172701
22457,2569.149845172701
22458,2758.920956797553
22459,2758.920956797553
22460,9999999.0
22461,3326.1512196334547
22462,2776.39497022182
22463,2776.39497022182
22464,2606.4024145419403
22465,2503.9104700385724
22466,2462.1371298498407
22467,2462.1371298498407
22468,2676.312057379938
22469,2676.312057379938
22470,9999999.0
22471,3386.722062074206
22472,2836.9658126625714
22473,2836.9658126625714
22474,2666.973256982691
22475,2562.6012480538184
22476,2520.8279078650867
22477,2520.8279078650867
22478,2690.920603061357
22479,2690.920603061357
22480,9999999.0
22481,3277.687999418679
22482,2727.9317500070442
22483,2727.9317500070442
22484,2557.9391943271644
22485,2413.7021635410783
22486,2371.9288233523466
22487,2371.9288233523466
22488,2542.0215185486168
22489,2542.0215185486168
22490,9999999.0
22491,3595.6802748164932
22492,3045.9240254048586
22493,3045.9240254048586
22494,2875.931469724979
22495,2741.61782184364
22496,2699.844481654908
22497,2699.844481654908
22498,2869.9371768511783
22499,2869.9371768511783
22500,9999999.0
22501,3595.6802748164932
22502,3045.9240254048586
22503,3045.9240254048586
22504,2875.931469724979
22505,2741.61782184364
22506,2699.844481654908
22507,2699.844481654908
22508,2869.9371768511783
22509,2869.9371768511783
22510,9999999.0
22511,3595.6802748164932
22512,3045.9240254048586
22513,3045.9240254048586
22514,2875.931469724979
22515,2741.61782184364
22516,2699.844481654908
22517,2699.844481654908
22518,2869.9371768511783
22519,2869.9371768511783
22520,9999999.0
22521,3278.184679380363
22522,2728.4284299687283
22523,2728.4284299687283
22524,2558.9808136724855
22525,2405.4348245894903
22526,2363.6614844007586
22527,2363.6614844007586
22528,2533.7541795970283
22529,2533.7541795970283
22530,9999999.0
22531,3243.0946919636403
22532,2693.3384425520057
22533,2693.3384425520057
22534,2523.345886872126
22535,2420.853942368758
22536,2379.0806021800263
22537,2379.0806021800263
22538,2568.8517138048783
22539,2568.8517138048783
22540,9999999.0
22541,3396.6141364528
22542,2846.857887041165
22543,2846.857887041165
22544,2676.865331361285
22545,2574.3733868579175
22546,2532.6000466691858
22547,2532.6000466691858
22548,2722.3711582940377
22549,2722.3711582940377
22550,9999999.0
22551,3608.521155263938
22552,3058.7649058523034
22553,3058.7649058523034
22554,2888.7723501724236
22555,2786.280405669056
22556,2744.5070654803244
22557,2744.5070654803244
22558,2921.299581529751
22559,2921.299581529751
22560,9999999.0
22561,3386.722062074206
22562,2836.9658126625714
22563,2836.9658126625714
22564,2666.973256982691
22565,2562.6012480538184
22566,2520.8279078650867
22567,2520.8279078650867
22568,2690.920603061357
22569,2690.920603061357
22570,9999999.0
22571,3390.8030031794183
22572,2841.0467537677837
22573,2841.0467537677837
22574,2671.054198087904
22575,2568.562253584536
22576,2526.7889133958042
22577,2526.7889133958042
22578,2716.560025020656
22579,2716.560025020656
22580,9999999.0
22581,3234.0595052144695
22582,2684.303255802835
22583,2684.303255802835
22584,2514.310700122955
22585,2411.8187556195876
22586,2370.045415430856
22587,2370.045415430856
22588,2559.8165270557083
22589,2559.8165270557083
22590,9999999.0
22591,3278.184679380363
22592,2728.4284299687283
22593,2728.4284299687283
22594,2558.9808136724855
22595,2405.4348245894903
22596,2363.6614844007586
22597,2363.6614844007586
22598,2533.7541795970283
22599,2533.7541795970283
22600,9999999.0
22601,3410.595419919942
22602,2860.8391705083077
22603,2860.8391705083077
22604,2691.391554212065
22605,2537.8455651290697
22606,2496.072224940338
22607,2496.072224940338
22608,2666.164920136608
22609,2666.164920136608
22610,9999999.0
22611,3544.656185207227
22612,2994.8999357955922
22613,2994.8999357955922
22614,2824.9073801157124
22615,2722.415435612345
22616,2680.6420954236132
22617,2680.6420954236132
22618,2857.4346114730397
22619,2857.4346114730397
22620,9999999.0
22621,3544.656185207227
22622,2994.8999357955922
22623,2994.8999357955922
22624,2824.9073801157124
22625,2722.415435612345
22626,2680.6420954236132
22627,2680.6420954236132
22628,2857.4346114730397
22629,2857.4346114730397
22630,9999999.0
22631,3346.35149216982
22632,2796.5952427581856
22633,2796.5952427581856
22634,2626.6026870783057
22635,2522.230678149433
22636,2480.4573379607014
22637,2480.4573379607014
22638,2650.550033156971
22639,2650.550033156971
22640,9999999.0
22641,3243.6765510507616
22642,2693.920301639127
22643,2693.920301639127
22644,2523.9277459592467
22645,2421.4358014558793
22646,2379.6624612671476
22647,2379.6624612671476
22648,2569.4335728919996
22649,2569.4335728919996
22650,9999999.0
22651,3326.5126659462044
22652,2776.75641653457
22653,2776.75641653457
22654,2606.7638608546895
22655,2504.271916351322
22656,2462.4985761625903
22657,2462.4985761625903
22658,2652.2696877874423
22659,2652.2696877874423
22660,9999999.0
22661,3652.8906749560297
22662,3103.1344255443955
22663,3103.1344255443955
22664,2933.6868092481527
22665,2780.1408201651575
22666,2738.367479976426
22667,2738.367479976426
22668,2908.460175172696
22669,2908.460175172696
22670,9999999.0
22671,3428.486131266641
22672,2878.7298818550066
22673,2878.7298818550066
22674,2708.7373261751263
22675,2606.245381671759
22676,2564.472041483027
22677,2564.472041483027
22678,2754.243153107879
22679,2754.243153107879
22680,9999999.0
22681,3390.8030031794183
22682,2841.0467537677837
22683,2841.0467537677837
22684,2671.054198087904
22685,2568.562253584536
22686,2526.7889133958042
22687,2526.7889133958042
22688,2716.560025020656
22689,2716.560025020656
22690,9999999.0
22691,3569.4637753164147
22692,3019.7075259047806
22693,3019.7075259047806
22694,2850.259909608538
22695,2696.7139205255426
22696,2654.940580336811
22697,2654.940580336811
22698,2825.03327553308
22699,2825.03327553308
22700,9999999.0
22701,3318.3630347014064
22702,2768.606785289772
22703,2768.606785289772
22704,2598.614229609892
22705,2496.122285106524
22706,2454.3489449177923
22707,2454.3489449177923
22708,2644.1200565426443
22709,2644.1200565426443
22710,9999999.0
22711,3239.836970428951
22712,2690.0807210173166
22713,2690.0807210173166
22714,2520.0881653374363
22715,2375.8511345513502
22716,2334.0777943626185
22717,2334.0777943626185
22718,2504.170489558888
22719,2504.170489558888
22720,9999999.0
22721,3277.687999418679
22722,2727.9317500070442
22723,2727.9317500070442
22724,2557.9391943271644
22725,2413.7021635410783
22726,2371.9288233523466
22727,2371.9288233523466
22728,2542.0215185486168
22729,2542.0215185486168
22730,9999999.0
22731,3680.6218694164704
22732,3130.865620004836
22733,3130.865620004836
22734,2960.873064324955
22735,2824.2585581919875
22736,2782.485218003256
22737,2782.485218003256
22738,2952.577913199526
22739,2952.577913199526
22740,9999999.0
22741,3234.0595052144695
22742,2684.303255802835
22743,2684.303255802835
22744,2514.310700122955
22745,2411.8187556195876
22746,2370.045415430856
22747,2370.045415430856
22748,2559.8165270557083
22749,2559.8165270557083
22750,9999999.0
22751,3608.521155263938
22752,3058.7649058523034
22753,3058.7649058523034
22754,2888.7723501724236
22755,2786.280405669056
22756,2744.5070654803244
22757,2744.5070654803244
22758,2921.299581529751
22759,2921.299581529751
22760,9999999.0
22761,3326.5126659462044
22762,2776.75641653457
22763,2776.75641653457
22764,2606.7638608546895
22765,2504.271916351322
22766,2462.4985761625903
22767,2462.4985761625903
22768,2652.2696877874423
22769,2652.2696877874423
22770,9999999.0
22771,3243.0946919636403
22772,2693.3384425520057
22773,2693.3384425520057
22774,2523.345886872126
22775,2420.853942368758
22776,2379.0806021800263
22777,2379.0806021800263
22778,2568.8517138048783
22779,2568.8517138048783
22780,9999999.0
22781,3448.316147798327
22782,2898.5598983866926
22783,2898.5598983866926
22784,2729.1122820904498
22785,2575.5662930074545
22786,2533.792952818723
22787,2533.792952818723
22788,2703.8856480149925
22789,2703.8856480149925
22790,9999999.0
22791,3433.163934956315
22792,2883.4076855446806
22793,2883.4076855446806
22794,2713.4151298648007
22795,2610.923185361433
22796,2569.149845172701
22797,2569.149845172701
22798,2758.920956797553
22799,2758.920956797553
22800,9999999.0
22801,3608.521155263938
22802,3058.7649058523034
22803,3058.7649058523034
22804,2888.7723501724236
22805,2786.280405669056
22806,2744.5070654803244
22807,2744.5070654803244
22808,2921.299581529751
22809,2921.299581529751
22810,9999999.0
22811,3252.1223753173404
22812,2702.3661259057058
22813,2702.3661259057058
22814,2532.3735702258255
22815,2429.881625722458
22816,2388.1082855337263
22817,2388.1082855337263
22818,2577.8793971585783
22819,2577.8793971585783
22820,9999999.0
22821,3680.6218694164704
22822,3130.865620004836
22823,3130.865620004836
22824,2960.873064324955
22825,2824.2585581919875
22826,2782.485218003256
22827,2782.485218003256
22828,2952.577913199526
22829,2952.577913199526
22830,9999999.0
22831,3448.316147798327
22832,2898.5598983866926
22833,2898.5598983866926
22834,2729.1122820904498
22835,2575.5662930074545
22836,2533.792952818723
22837,2533.792952818723
22838,2703.8856480149925
22839,2703.8856480149925
22840,9999999.0
22841,3455.827434407271
22842,2906.0711849956365
22843,2906.0711849956365
22844,2736.078629315756
22845,2633.5866848123887
22846,2591.813344623657
22847,2591.813344623657
22848,2781.584456248509
22849,2781.584456248509
22850,9999999.0
22851,3271.7958755526292
22852,2722.0396261409946
22853,2722.0396261409946
22854,2552.0470704611143
22855,2447.675061532242
22856,2405.9017213435104
22857,2405.9017213435104
22858,2575.99441653978
22859,2575.99441653978
22860,9999999.0
22861,3680.6218694164704
22862,3130.865620004836
22863,3130.865620004836
22864,2960.873064324955
22865,2824.2585581919875
22866,2782.485218003256
22867,2782.485218003256
22868,2952.577913199526
22869,2952.577913199526
22870,9999999.0
22871,3243.6765510507616
22872,2693.920301639127
22873,2693.920301639127
22874,2523.9277459592467
22875,2421.4358014558793
22876,2379.6624612671476
22877,2379.6624612671476
22878,2569.4335728919996
22879,2569.4335728919996
22880,9999999.0
22881,3326.5126659462044
22882,2776.75641653457
22883,2776.75641653457
22884,2606.7638608546895
22885,2504.271916351322
22886,2462.4985761625903
22887,2462.4985761625903
22888,2652.2696877874423
22889,2652.2696877874423
22890,9999999.0
22891,3608.521155263938
22892,3058.7649058523034
22893,3058.7649058523034
22894,2888.7723501724236
22895,2786.280405669056
22896,2744.5070654803244
22897,2744.5070654803244
22898,2921.299581529751
22899,2921.299581529751
22900,9999999.0
22901,3544.656185207227
22902,2994.8999357955922
22903,2994.8999357955922
22904,2824.9073801157124
22905,2722.415435612345
22906,2680.6420954236132
22907,2680.6420954236132
22908,2857.4346114730397
22909,2857.4346114730397
22910,9999999.0
22911,3255.4940594005398
22912,2705.737809988905
22913,2705.737809988905
